,idx,energy,cnt_yellow_thr_105,variance_105,cnt_yellow_thr_120,variance_120
10991,12875,10,287,113,6,2
10992,12876,10,299,93,0,0
10993,12882,10,311,122,0,0
10994,12885,10,324,184,41,14
10995,12887,10,315,129,4,0
10996,12895,10,322,114,0,0
10997,12897,10,320,127,0,0
10998,12898,10,288,108,0,0
10999,12899,10,273,109,0,0
11000,12900,10,306,114,0,0
11001,12902,10,279,99,6,0
11002,12903,10,271,100,13,1
11003,12905,10,285,93,0,0
11004,12914,10,301,123,2,0
11005,12919,10,290,100,0,0
11006,12926,10,326,159,9,12
11007,12927,10,274,85,0,0
11008,12931,10,293,110,0,0
11009,12932,10,324,133,1,0
11010,12936,10,308,117,0,0
11011,12939,10,280,101,0,0
11012,12940,10,275,102,7,2
11013,12941,10,314,118,0,0
11014,12947,10,323,129,8,5
11015,12948,10,313,127,2,0
11016,12949,10,291,111,6,3
11017,12952,10,280,100,0,0
11018,12956,10,304,106,0,0
11019,12957,10,297,112,2,0
11020,12958,10,296,106,0,0
11021,12959,10,286,125,32,8
11022,12962,10,291,95,0,0
11023,12964,10,320,131,22,6
11024,12969,10,272,106,0,0
11025,12970,10,288,102,2,0
11026,12971,10,297,107,2,0
11027,12972,10,317,164,1,0
11028,12973,10,292,110,22,4
11029,12975,10,321,133,3,4
11030,12977,10,285,109,22,7
11031,12979,10,328,128,0,0
11032,12981,10,341,165,12,6
11033,12988,10,300,118,28,12
11034,12989,10,336,153,4,0
11035,12996,10,275,101,8,0
11036,12998,10,298,109,4,1
11037,13000,10,303,128,23,10
11038,13005,10,284,109,0,0
11039,13007,10,311,110,0,0
11040,13012,10,303,116,3,0
11041,13014,10,289,101,0,0
11042,13016,10,266,105,26,4
11043,13021,10,299,104,0,0
11044,13022,10,295,112,0,0
11045,13025,10,319,118,0,0
11046,13028,10,277,110,0,0
11047,13029,10,302,120,0,0
11048,13030,10,286,103,8,2
11049,13031,10,291,117,27,9
11050,13035,10,296,114,20,5
11051,13036,10,275,100,0,0
11052,13045,10,283,106,0,0
11053,13047,10,325,124,6,2
11054,13051,10,329,143,0,0
11055,13052,10,305,127,4,3
11056,13056,10,302,113,0,0
11057,13061,10,284,105,16,4
11058,13062,10,330,141,18,16
11059,13064,10,285,109,29,5
11060,13065,10,306,118,3,0
11061,13068,10,298,110,0,0
11062,13069,10,294,121,5,3
11063,13073,10,293,119,31,5
11064,13074,10,277,100,2,0
11065,13077,10,301,109,0,0
11066,13079,10,308,121,0,0
11067,13086,10,294,106,0,0
11068,13088,10,276,104,3,0
11069,13094,10,353,172,17,10
11070,13097,10,297,126,18,5
11071,13101,10,278,98,0,0
11072,13107,10,309,117,33,10
11073,13109,10,307,133,6,1
11074,13114,10,278,103,16,6
11075,13115,10,319,127,0,0
11076,13117,10,294,114,1,0
11077,13118,10,261,94,23,6
11078,13124,10,304,123,0,0
11079,13126,10,296,107,0,0
11080,13130,10,329,139,0,0
11081,13131,10,301,130,16,3
11082,13135,10,332,130,0,0
11083,13139,10,308,117,0,0
11084,13143,10,280,101,1,0
11085,13144,10,310,142,8,2
11086,13148,10,328,142,1,0
11087,13151,10,312,147,1,0
11088,13155,10,301,131,13,6
11089,13158,10,327,138,0,0
11090,13161,10,299,643,14,3
11091,13167,10,303,123,11,4
11092,13169,10,297,114,14,5
11093,13171,10,285,114,2,0
11094,13178,10,259,82,0,0
11095,13179,10,318,123,0,0
11096,13180,10,301,126,14,3
11097,13184,10,325,133,0,0
11098,13193,10,295,109,9,1
11099,13194,10,320,116,0,0
11100,13195,10,325,122,0,0
11101,13201,10,269,99,1,0
11102,13202,10,292,112,0,0
11103,13209,10,300,114,9,3
11104,13215,10,288,108,11,15
11105,13216,10,299,109,0,0
11106,13219,10,307,128,11,2
11107,13226,10,280,101,8,4
11108,13227,10,322,137,17,11
11109,13234,10,294,103,0,0
11110,13238,10,309,117,7,1
11111,13241,10,281,104,1,0
11112,13246,10,289,114,1,0
11113,13248,10,271,92,0,0
11114,13252,10,324,138,0,0
11115,13254,10,317,116,0,0
11116,13256,10,297,107,4,3
11117,13278,10,320,161,16,4
11118,13281,10,292,97,0,0
11119,13282,10,319,161,24,13
11120,13283,10,286,110,27,5
11121,13284,10,294,103,0,0
11122,13286,10,297,119,0,0
11123,13290,10,276,98,0,0
11124,13300,10,302,115,0,0
11125,13301,10,317,148,37,10
11126,13303,10,286,104,2,0
11127,13305,10,302,108,0,0
11128,13306,10,292,132,16,4
11129,13308,10,283,118,12,1
11130,13316,10,318,139,39,10
11131,13317,10,311,108,0,0
11132,13319,10,294,108,5,1
11133,13320,10,319,154,52,18
11134,13321,10,283,108,0,0
11135,13322,10,298,108,0,0
11136,13330,10,302,111,0,0
11137,13332,10,298,112,2,0
11138,13347,10,303,117,0,0
11139,13353,10,292,112,4,0
11140,13354,10,334,190,24,22
11141,13356,10,284,100,6,1
11142,13357,10,295,100,0,0
11143,13358,10,272,98,2,0
11144,13362,10,281,104,22,8
11145,13364,10,324,124,0,0
11146,13365,10,298,110,0,0
11147,13368,10,306,112,3,0
11148,13369,10,296,114,0,0
11149,13375,10,321,124,3,0
11150,13379,10,299,113,3,1
11151,13381,10,317,129,0,0
11152,13383,10,332,152,8,7
11153,13387,10,267,94,6,4
11154,13396,10,337,181,34,11
11155,13398,10,281,103,14,1
11156,13399,10,308,122,0,0
11157,13400,10,304,119,14,5
11158,13403,10,308,142,3,0
11159,4108,3,0,0,0,0
11160,6115,3,11,1,0,0
11161,6646,3,116,31,0,0
11162,6651,3,140,41,0,0
11163,6653,3,82,24,0,0
11164,6655,3,61,17,0,0
11165,6662,3,117,35,0,0
11166,6665,3,130,38,0,0
11167,6670,3,94,28,0,0
11168,6671,3,134,40,0,0
11169,6673,3,119,35,0,0
11170,6674,3,97,29,0,0
11171,6676,3,138,45,0,0
11172,6677,3,123,38,0,0
11173,6679,3,120,33,0,0
11174,6681,3,109,35,0,0
11175,6682,3,85,24,0,0
11176,6683,3,85,27,0,0
11177,6685,3,153,44,0,0
11178,6691,3,138,43,0,0
11179,6693,3,124,39,0,0
11180,6695,3,118,39,0,0
11181,6699,3,123,46,0,0
11182,6703,3,90,29,0,0
11183,6704,3,118,37,0,0
11184,6706,3,109,40,0,0
11185,6707,3,82,21,0,0
11186,6710,3,158,51,0,0
11187,6714,3,77,22,0,0
11188,6719,3,122,36,0,0
11189,6721,3,74,19,0,0
11190,6722,3,71,17,0,0
11191,6725,3,149,50,0,0
11192,6732,3,134,43,0,0
11193,6733,3,191,65,0,0
11194,6734,3,144,46,0,0
11195,6736,3,152,45,0,0
11196,6738,3,129,41,0,0
11197,6739,3,119,43,0,0
11198,6741,3,126,43,0,0
11199,6743,3,130,40,0,0
11200,6745,3,150,47,0,0
11201,6753,3,135,45,0,0
11202,6758,3,113,35,0,0
11203,6760,3,106,31,0,0
11204,6761,3,126,48,0,0
11205,6766,3,132,37,0,0
11206,6769,3,156,50,0,0
11207,6770,3,152,49,0,0
11208,6774,3,161,53,0,0
11209,6780,3,113,34,0,0
11210,6787,3,118,37,0,0
11211,6790,3,165,55,0,0
11212,6794,3,177,58,0,0
11213,6799,3,138,45,0,0
11214,6802,3,128,40,0,0
11215,6804,3,106,31,0,0
11216,6806,3,125,36,0,0
11217,6809,3,95,30,0,0
11218,6811,3,170,58,0,0
11219,6813,3,156,54,0,0
11220,6814,3,100,30,0,0
11221,6817,3,74,22,0,0
11222,6819,3,134,39,0,0
11223,6826,3,120,34,0,0
11224,6828,3,123,38,0,0
11225,6829,3,152,46,0,0
11226,6830,3,161,53,0,0
11227,6834,3,98,28,0,0
11228,6835,3,116,36,0,0
11229,6839,3,150,48,0,0
11230,6843,3,124,39,0,0
11231,6847,3,81,24,0,0
11232,6848,3,117,36,0,0
11233,6850,3,91,29,0,0
11234,6851,3,103,33,0,0
11235,6853,3,180,60,0,0
11236,6854,3,100,28,0,0
11237,6859,3,131,38,0,0
11238,6861,3,108,34,0,0
11239,6863,3,92,29,0,0
11240,6864,3,126,42,0,0
11241,6868,3,137,43,0,0
11242,6870,3,156,52,0,0
11243,6879,3,99,36,0,0
11244,6883,3,92,27,0,0
11245,6884,3,147,52,0,0
11246,6885,3,93,30,0,0
11247,6889,3,139,44,0,0
11248,6898,3,143,41,0,0
11249,6899,3,137,37,0,0
11250,6903,3,118,37,0,0
11251,6904,3,89,26,0,0
11252,6905,3,158,51,0,0
11253,6912,3,176,60,0,0
11254,6917,3,125,39,0,0
11255,6919,3,99,28,0,0
11256,6923,3,112,39,0,0
11257,6924,3,158,54,0,0
11258,6925,3,120,36,0,0
11259,6928,3,163,52,0,0
11260,6929,3,159,51,0,0
11261,6931,3,123,41,0,0
11262,6935,3,174,64,0,0
11263,6936,3,84,25,0,0
11264,6939,3,166,53,0,0
11265,6941,3,100,31,0,0
11266,6943,3,93,27,0,0
11267,6945,3,137,45,0,0
11268,6948,3,92,32,0,0
11269,6956,3,114,42,0,0
11270,6957,3,116,34,0,0
11271,6959,3,126,46,0,0
11272,6960,3,112,37,0,0
11273,6961,3,141,43,0,0
11274,6962,3,82,21,0,0
11275,6967,3,133,40,0,0
11276,6969,3,118,37,0,0
11277,6974,3,138,41,0,0
11278,6975,3,137,46,0,0
11279,6978,3,142,46,0,0
11280,6982,3,167,53,0,0
11281,6983,3,162,54,0,0
11282,6991,3,119,37,0,0
11283,6992,3,81,20,0,0
11284,6995,3,156,51,0,0
11285,6997,3,128,40,0,0
11286,6998,3,144,46,0,0
11287,7000,3,104,34,0,0
11288,7001,3,155,49,0,0
11289,7002,3,113,33,0,0
11290,7005,3,124,40,0,0
11291,7007,3,58,15,0,0
11292,7010,3,104,30,0,0
11293,7011,3,163,52,0,0
11294,7012,3,145,48,0,0
11295,7013,3,135,43,0,0
11296,7015,3,110,33,0,0
11297,7019,3,96,27,0,0
11298,7024,3,123,37,0,0
11299,7035,3,116,33,0,0
11300,7037,3,158,55,0,0
11301,7038,3,107,34,0,0
11302,7040,3,115,35,0,0
11303,7042,3,76,19,0,0
11304,7053,3,102,30,0,0
11305,7061,3,110,34,0,0
11306,7069,3,127,37,0,0
11307,7070,3,81,21,0,0
11308,7073,3,153,48,0,0
11309,7074,3,144,49,0,0
11310,7082,3,112,33,0,0
11311,7083,3,134,42,0,0
11312,7084,3,122,41,0,0
11313,7085,3,132,38,0,0
11314,7087,3,102,31,0,0
11315,7096,3,84,27,0,0
11316,7097,3,73,23,0,0
11317,7101,3,89,23,0,0
11318,7102,3,122,36,0,0
11319,7104,3,132,40,0,0
11320,7105,3,107,34,0,0
11321,7109,3,150,48,0,0
11322,7110,3,125,38,0,0
11323,7114,3,122,41,0,0
11324,7115,3,123,36,0,0
11325,7124,3,128,40,0,0
11326,7128,3,156,53,0,0
11327,7129,3,160,52,0,0
11328,7130,3,146,47,0,0
11329,7136,3,131,42,0,0
11330,7137,3,109,31,0,0
11331,7142,3,152,46,0,0
11332,7143,3,128,44,0,0
11333,7144,3,102,34,0,0
11334,7145,3,113,32,0,0
11335,7155,3,114,36,0,0
11336,7158,3,121,35,0,0
11337,7159,3,147,46,0,0
11338,7167,3,108,38,0,0
11339,7171,3,140,43,0,0
11340,7178,3,102,31,0,0
11341,7179,3,134,43,0,0
11342,7180,3,85,24,0,0
11343,7181,3,162,53,0,0
11344,7190,3,112,30,0,0
11345,7191,3,68,22,0,0
11346,7193,3,72,19,0,0
11347,7195,3,116,35,0,0
11348,7196,3,124,38,0,0
11349,7202,3,111,33,0,0
11350,7210,3,114,39,0,0
11351,7211,3,158,51,0,0
11352,7213,3,91,26,0,0
11353,7217,3,148,49,0,0
11354,7219,3,111,30,0,0
11355,7222,3,87,26,0,0
11356,7232,3,136,45,0,0
11357,7237,3,103,31,0,0
11358,7239,3,165,57,0,0
11359,7244,3,108,31,0,0
11360,7245,3,114,39,0,0
11361,7250,3,142,43,0,0
11362,7251,3,155,59,0,0
11363,7252,3,110,31,0,0
11364,7253,3,116,32,0,0
11365,7255,3,162,55,0,0
11366,7259,3,113,32,0,0
11367,7261,3,112,33,0,0
11368,7262,3,130,38,0,0
11369,7263,3,138,45,0,0
11370,7264,3,118,37,0,0
11371,7267,3,75,21,0,0
11372,7271,3,121,41,0,0
11373,7272,3,166,53,0,0
11374,7273,3,84,25,0,0
11375,7277,3,143,44,0,0
11376,7278,3,137,44,0,0
11377,7281,3,119,38,0,0
11378,7288,3,126,35,0,0
11379,7289,3,129,46,0,0
11380,7295,3,117,40,0,0
11381,7296,3,84,26,0,0
11382,7297,3,48,12,0,0
11383,7300,3,119,45,0,0
11384,7301,3,82,24,0,0
11385,7302,3,145,48,0,0
11386,7305,3,129,38,0,0
11387,7308,3,154,60,0,0
11388,7310,3,138,40,0,0
11389,7312,3,123,34,0,0
11390,7313,3,122,40,0,0
11391,7314,3,105,32,0,0
11392,7316,3,148,48,0,0
11393,7318,3,70,21,0,0
11394,7321,3,99,28,0,0
11395,7324,3,137,42,0,0
11396,7325,3,124,36,0,0
11397,7326,3,109,34,0,0
11398,7327,3,138,48,0,0
11399,7328,3,88,27,0,0
11400,7329,3,139,42,0,0
11401,7342,3,141,45,0,0
11402,7343,3,117,31,0,0
11403,7345,3,100,31,0,0
11404,7346,3,145,49,0,0
11405,7352,3,105,33,0,0
11406,7360,3,141,43,0,0
11407,7364,3,125,40,0,0
11408,7367,3,118,36,0,0
11409,7370,3,120,37,0,0
11410,7372,3,94,28,0,0
11411,7373,3,116,45,0,0
11412,7378,3,152,51,0,0
11413,7380,3,166,61,0,0
11414,7381,3,89,23,0,0
11415,7386,3,124,41,0,0
11416,7388,3,72,21,0,0
11417,7389,3,67,15,0,0
11418,7392,3,156,53,0,0
11419,7397,3,64,16,0,0
11420,7405,3,105,31,0,0
11421,7408,3,116,31,0,0
11422,7410,3,145,45,0,0
11423,7411,3,125,42,0,0
11424,7416,3,138,44,0,0
11425,7429,3,84,25,0,0
11426,7431,3,76,22,0,0
11427,7435,3,138,50,0,0
11428,7436,3,119,33,0,0
11429,7440,3,178,57,0,0
11430,7442,3,161,53,0,0
11431,7443,3,123,37,0,0
11432,7445,3,98,32,0,0
11433,7446,3,116,35,0,0
11434,7448,3,103,32,0,0
11435,7449,3,145,44,0,0
11436,7451,3,111,35,0,0
11437,7452,3,141,43,0,0
11438,7456,3,106,33,0,0
11439,7457,3,105,32,0,0
11440,7462,3,117,31,0,0
11441,7463,3,139,43,0,0
11442,7470,3,150,46,0,0
11443,7471,3,177,56,0,0
11444,7474,3,107,30,0,0
11445,7475,3,155,57,0,0
11446,7476,3,111,33,0,0
11447,7477,3,105,33,0,0
11448,7479,3,139,46,0,0
11449,7481,3,158,50,0,0
11450,7482,3,149,46,0,0
11451,7484,3,75,30,0,0
11452,7493,3,116,36,0,0
11453,7495,3,83,20,0,0
11454,7498,3,141,47,0,0
11455,7506,3,189,66,0,0
11456,7509,3,121,36,0,0
11457,7513,3,110,38,0,0
11458,7516,3,123,38,0,0
11459,7518,3,144,57,0,0
11460,7519,3,101,37,0,0
11461,7520,3,130,41,0,0
11462,7522,3,106,33,0,0
11463,7524,3,127,38,0,0
11464,7529,3,106,30,0,0
11465,7533,3,144,48,0,0
11466,7534,3,143,42,0,0
11467,7538,3,151,51,0,0
11468,7544,3,89,29,0,0
11469,7551,3,107,33,0,0
11470,7555,3,120,38,0,0
11471,7562,3,108,30,0,0
11472,7563,3,90,24,0,0
11473,7565,3,158,50,0,0
11474,7566,3,171,55,0,0
11475,7568,3,143,41,0,0
11476,7571,3,89,26,0,0
11477,7572,3,114,34,0,0
11478,7578,3,143,47,0,0
11479,7583,3,88,25,0,0
11480,7584,3,121,36,0,0
11481,7588,3,128,39,0,0
11482,7590,3,118,37,0,0
11483,7598,3,144,50,0,0
11484,7600,3,134,40,0,0
11485,7609,3,148,47,0,0
11486,7610,3,114,34,0,0
11487,7611,3,96,32,0,0
11488,7612,3,144,46,0,0
11489,7613,3,155,56,0,0
11490,7614,3,119,34,0,0
11491,7615,3,108,41,0,0
11492,7616,3,96,29,0,0
11493,7619,3,152,51,0,0
11494,7625,3,77,23,0,0
11495,7626,3,144,50,0,0
11496,7629,3,137,40,0,0
11497,7631,3,128,47,0,0
11498,7639,3,109,33,0,0
11499,7659,3,83,22,0,0
11500,7665,3,117,38,0,0
11501,7673,3,157,50,0,0
11502,7676,3,62,20,0,0
11503,7679,3,149,46,0,0
11504,7681,3,96,26,0,0
11505,7685,3,90,28,0,0
11506,7692,3,101,40,0,0
11507,7693,3,117,36,0,0
11508,7695,3,127,37,0,0
11509,7698,3,127,39,0,0
11510,7700,3,130,38,0,0
11511,7701,3,92,27,0,0
11512,7703,3,166,52,0,0
11513,7707,3,147,43,0,0
11514,7710,3,72,25,0,0
11515,7711,3,169,56,0,0
11516,7714,3,137,49,0,0
11517,7716,3,129,41,0,0
11518,7718,3,132,42,0,0
11519,7722,3,179,60,0,0
11520,7726,3,109,29,0,0
11521,7730,3,129,45,0,0
11522,7737,3,128,37,0,0
11523,7738,3,140,45,0,0
11524,7739,3,62,14,0,0
11525,7749,3,128,37,0,0
11526,7751,3,105,32,0,0
11527,7755,3,117,37,0,0
11528,7756,3,112,37,0,0
11529,7757,3,99,31,0,0
11530,7759,3,134,41,0,0
11531,7761,3,155,60,0,0
11532,7762,3,87,24,0,0
11533,7767,3,132,42,0,0
11534,7773,3,153,49,0,0
11535,7774,3,132,42,0,0
11536,7778,3,130,37,0,0
11537,7779,3,134,39,0,0
11538,7783,3,120,41,0,0
11539,7786,3,77,21,0,0
11540,7787,3,148,48,0,0
11541,7804,3,145,43,0,0
11542,7805,3,146,44,0,0
11543,7808,3,140,40,0,0
11544,7812,3,156,57,0,0
11545,7813,3,117,38,0,0
11546,7817,3,115,39,0,0
11547,7822,3,173,56,0,0
11548,7824,3,152,48,0,0
11549,7826,3,126,49,0,0
11550,7833,3,146,48,0,0
11551,7836,3,104,27,0,0
11552,7837,3,156,50,0,0
11553,7841,3,130,51,0,0
11554,7842,3,105,30,0,0
11555,7853,3,137,45,0,0
11556,7862,3,132,41,0,0
11557,7865,3,135,42,0,0
11558,7873,3,169,57,0,0
11559,7877,3,110,34,0,0
11560,7880,3,110,35,0,0
11561,7884,3,88,27,0,0
11562,7888,3,110,35,0,0
11563,7889,3,124,37,0,0
11564,7893,3,116,32,0,0
11565,7898,3,92,26,0,0
11566,7899,3,139,41,0,0
11567,7900,3,69,18,0,0
11568,7903,3,149,48,0,0
11569,7905,3,128,41,0,0
11570,7906,3,122,34,0,0
11571,7909,3,122,35,0,0
11572,7910,3,79,20,0,0
11573,7917,3,99,31,0,0
11574,7918,3,123,36,0,0
11575,7919,3,114,32,0,0
11576,7922,3,136,40,0,0
11577,7927,3,98,28,0,0
11578,7929,3,113,38,0,0
11579,7930,3,122,40,0,0
11580,7932,3,96,39,0,0
11581,7934,3,120,34,0,0
11582,7936,3,111,31,0,0
11583,7939,3,168,53,0,0
11584,7949,3,101,31,0,0
11585,7951,3,117,44,0,0
11586,7956,3,87,30,0,0
11587,7959,3,151,47,0,0
11588,7966,3,130,41,0,0
11589,7969,3,103,29,0,0
11590,7970,3,115,35,0,0
11591,7971,3,139,45,0,0
11592,7975,3,123,40,0,0
11593,7976,3,127,39,0,0
11594,7978,3,128,54,0,0
11595,7980,3,122,40,0,0
11596,7983,3,121,37,0,0
11597,7989,3,131,42,0,0
11598,7992,3,91,35,0,0
11599,7994,3,103,36,0,0
11600,7998,3,156,46,0,0
11601,8009,3,161,55,0,0
11602,8011,3,82,24,0,0
11603,8013,3,136,48,0,0
11604,8015,3,169,50,0,0
11605,8017,3,89,27,0,0
11606,8025,3,165,52,0,0
11607,8029,3,153,47,0,0
11608,8031,3,40,10,0,0
11609,8032,3,125,43,0,0
11610,8035,3,80,22,0,0
11611,8043,3,96,29,0,0
11612,8047,3,150,53,0,0
11613,8048,3,91,26,0,0
11614,8050,3,97,26,0,0
11615,8051,3,69,22,0,0
11616,8052,3,137,43,0,0
11617,8055,3,96,28,0,0
11618,8057,3,113,33,0,0
11619,8059,3,101,39,0,0
11620,8062,3,110,41,0,0
11621,8063,3,125,37,0,0
11622,8064,3,124,35,0,0
11623,8074,3,145,48,0,0
11624,8076,3,140,49,0,0
11625,8077,3,92,25,0,0
11626,8083,3,172,57,0,0
11627,8086,3,121,38,0,0
11628,8096,3,93,24,0,0
11629,8097,3,114,31,0,0
11630,8104,3,139,44,0,0
11631,8114,3,171,59,0,0
11632,8115,3,126,40,0,0
11633,8117,3,83,27,0,0
11634,8121,3,143,45,0,0
11635,8123,3,139,48,0,0
11636,8127,3,151,49,0,0
11637,8129,3,165,51,0,0
11638,8136,3,62,15,0,0
11639,8137,3,83,25,0,0
11640,8139,3,117,36,0,0
11641,8141,3,110,36,0,0
11642,8143,3,135,45,0,0
11643,8144,3,109,31,0,0
11644,8145,3,133,43,0,0
11645,8155,3,123,35,0,0
11646,8158,3,104,27,0,0
11647,8161,3,84,27,0,0
11648,8163,3,99,29,0,0
11649,8165,3,122,37,0,0
11650,8166,3,123,41,0,0
11651,8167,3,125,49,0,0
11652,8176,3,110,35,0,0
11653,8183,3,135,40,0,0
11654,8184,3,150,49,0,0
11655,8189,3,122,37,0,0
11656,8191,3,126,45,0,0
11657,8192,3,107,27,0,0
11658,8193,3,144,50,0,0
11659,8194,3,111,31,0,0
11660,8199,3,119,36,0,0
11661,8201,3,140,43,0,0
11662,8204,3,82,25,0,0
11663,8208,3,128,43,0,0
11664,8211,3,165,52,0,0
11665,8212,3,142,45,0,0
11666,8213,3,156,49,0,0
11667,8217,3,127,40,0,0
11668,8218,3,121,37,0,0
11669,8220,3,102,32,0,0
11670,8223,3,95,27,0,0
11671,8224,3,125,36,0,0
11672,8225,3,127,38,0,0
11673,8230,3,129,41,0,0
11674,8232,3,151,45,0,0
11675,8233,3,96,27,0,0
11676,8236,3,130,38,0,0
11677,8243,3,105,30,0,0
11678,8255,3,123,38,0,0
11679,8256,3,63,18,0,0
11680,8258,3,133,45,0,0
11681,8261,3,128,36,0,0
11682,8262,3,125,39,0,0
11683,8264,3,140,47,0,0
11684,8272,3,115,35,0,0
11685,8278,3,105,32,0,0
11686,8279,3,135,42,0,0
11687,8280,3,143,45,0,0
11688,8281,3,152,52,0,0
11689,8283,3,104,33,0,0
11690,8284,3,120,37,0,0
11691,8293,3,114,32,0,0
11692,8298,3,103,28,0,0
11693,8301,3,141,51,0,0
11694,8303,3,147,49,0,0
11695,8309,3,142,48,0,0
11696,8317,3,98,32,0,0
11697,8318,3,102,35,0,0
11698,8319,3,71,19,0,0
11699,8323,3,118,35,0,0
11700,8324,3,140,48,0,0
11701,8326,3,155,47,0,0
11702,8328,3,139,45,0,0
11703,8329,3,162,52,0,0
11704,8332,3,182,59,0,0
11705,8336,3,131,41,0,0
11706,8341,3,98,35,0,0
11707,8342,3,152,51,0,0
11708,8346,3,121,36,0,0
11709,8347,3,151,53,0,0
11710,8353,3,101,30,0,0
11711,8355,3,125,39,0,0
11712,8358,3,110,31,0,0
11713,8359,3,114,33,0,0
11714,8361,3,115,37,0,0
11715,8367,3,68,19,0,0
11716,8370,3,99,31,0,0
11717,8374,3,146,48,0,0
11718,8380,3,128,38,0,0
11719,8381,3,123,36,0,0
11720,8382,3,114,40,0,0
11721,8386,3,131,42,0,0
11722,8387,3,124,35,0,0
11723,8392,3,150,48,0,0
11724,8393,3,135,40,0,0
11725,8396,3,147,46,0,0
11726,8399,3,128,39,0,0
11727,8403,3,184,63,0,0
11728,8406,3,142,44,0,0
11729,8407,3,34,8,0,0
11730,8412,3,158,53,0,0
11731,8413,3,78,21,0,0
11732,8414,3,127,38,0,0
11733,8418,3,117,38,0,0
11734,8420,3,120,35,0,0
11735,8423,3,90,25,0,0
11736,8424,3,127,37,0,0
11737,8426,3,164,53,0,0
11738,8435,3,137,45,0,0
11739,8441,3,103,38,0,0
11740,8447,3,169,54,0,0
11741,8449,3,142,47,0,0
11742,8451,3,134,42,0,0
11743,8462,3,85,26,0,0
11744,8463,3,113,41,0,0
11745,8470,3,124,41,0,0
11746,8472,3,108,33,0,0
11747,8473,3,92,28,0,0
11748,8476,3,93,29,0,0
11749,8478,3,143,44,0,0
11750,8479,3,148,48,0,0
11751,8480,3,164,55,0,0
11752,8483,3,142,47,0,0
11753,8487,3,93,26,0,0
11754,8490,3,151,50,0,0
11755,8491,3,83,24,0,0
11756,8498,3,99,31,0,0
11757,8502,3,101,31,0,0
11758,8505,3,145,54,0,0
11759,8506,3,157,48,0,0
11760,8508,3,174,58,0,0
11761,8509,3,98,29,0,0
11762,8510,3,72,18,0,0
11763,8512,3,116,37,0,0
11764,8513,3,140,43,0,0
11765,8515,3,137,40,0,0
11766,8520,3,109,38,0,0
11767,8521,3,141,42,0,0
11768,8522,3,120,35,0,0
11769,8527,3,129,42,0,0
11770,8528,3,156,51,0,0
11771,8529,3,119,35,0,0
11772,8530,3,86,27,0,0
11773,8531,3,118,36,0,0
11774,8535,3,119,39,0,0
11775,8546,3,69,22,0,0
11776,8547,3,109,34,0,0
11777,8548,3,131,47,0,0
11778,8549,3,115,35,0,0
11779,8551,3,104,31,0,0
11780,8554,3,135,47,0,0
11781,8556,3,87,26,0,0
11782,8559,3,161,56,0,0
11783,8564,3,80,23,0,0
11784,8567,3,104,31,0,0
11785,8571,3,143,44,0,0
11786,8575,3,159,51,0,0
11787,8576,3,72,22,0,0
11788,8579,3,102,31,0,0
11789,8582,3,123,37,0,0
